,0,1,2,3
0,9557.754824756606,-0.045232244479424824,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,0.996,1.007,0.982,1.002,0.958"
1,9556.715388922443,-0.00010875905254702768,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.000,1.000,1.000,1.000,1.000"
2,9532.824558510854,-0.0025030297168705377,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
3,9532.825511793311,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.992,1.004,1.003,0.988,0.970"
4,9532.826465075863,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.003,1.038,1.010,1.004,1.040"
5,9369.053683595175,-0.017329162875259322,"0.00,0.00,1.00,0.00,0.00,0.00","1.000,0.999,0.985,1.030,0.996,1.000"
6,9391.039514974596,0.0023438946930876164,"0.00,0.00,1.00,0.00,0.00,0.00","1.000,0.994,1.002,0.959,1.001,0.984"
7,9230.498148992225,-0.017242973866246063,"0.00,0.00,0.00,1.00,0.00,0.00","1.000,0.992,0.978,0.988,1.001,1.007"
8,9207.14015787694,-0.0025337305377879102,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
9,9207.141078590956,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
10,9207.141999305064,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.003,1.009,0.999,1.010,1.003"
11,9207.142920019265,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.013,1.011,1.013,0.997,0.984"
12,9128.053249450442,-0.00862714097790983,"0.00,0.00,0.00,0.00,1.00,0.00","1.000,1.000,0.985,0.979,0.994,0.982"
13,9256.630142375609,0.013987620733512587,"0.00,0.00,0.00,1.00,0.00,0.00","1.000,0.998,1.033,1.019,0.992,1.007"
14,9192.162006295424,-0.006988901817666089,"0.00,1.00,0.00,0.00,0.00,0.00","1.000,0.998,0.965,0.972,1.006,0.975"
15,9146.155799666207,-0.005017505273333708,"0.00,0.00,1.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
16,9100.425937569995,-0.00501244106978055,"0.00,0.00,0.00,0.00,1.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
17,9077.67578504377,-0.0025030297168705377,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.997,0.987,1.032,0.999,1.011"
18,9077.676692811348,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.007,1.014,1.032,1.002,1.008"
19,8934.14106735589,-0.015938276288078992,"0.00,0.00,0.00,1.00,0.00,0.00","1.000,0.992,0.995,0.987,0.994,0.993"
20,8822.947344410188,-0.01252403251827334,"0.00,0.00,0.00,1.00,0.00,0.00","1.000,1.012,1.023,0.988,1.009,1.032"
21,9208.373621360175,0.042757266100004285,"0.00,0.00,0.00,1.00,0.00,0.00","1.000,0.997,0.989,1.044,1.003,1.003"
22,9163.296903808354,-0.004907208405091607,"0.00,1.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
23,9117.481337909827,-0.00501244106978055,"0.00,0.00,0.00,1.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
24,9094.688548592556,-0.0025030297168705377,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.995,0.990,0.987,1.001,0.996"
25,9094.689458061412,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.008,1.016,1.019,1.003,1.022"
26,8892.048282403508,-0.022533241181675816,"0.00,0.00,0.00,1.00,0.00,0.00","1.000,0.994,1.014,0.980,0.999,0.987"
27,8924.574698880573,0.0036512477866336955,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.002,1.015,1.004,1.007,1.009"
28,8885.331028040031,-0.004406955876769674,"0.00,0.00,1.00,0.00,0.00,0.00","1.000,1.004,1.001,1.004,1.001,0.986"
29,8885.31901462873,-1.3520508560253426e-06,"0.00,0.00,1.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
30,8840.893310308818,-0.00501244106978055,"0.00,1.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
31,8818.7919633326,-0.0025030297168705377,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.995,1.009,0.982,1.001,0.987"
32,8818.792845211798,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.012,1.026,1.004,0.999,1.004"
33,8682.987779504207,-0.01551931135677329,"0.00,0.00,1.00,0.00,0.00,0.00","1.000,1.018,0.987,1.005,1.001,0.997"
34,8608.702236116127,-0.008592104106266062,"0.00,0.00,1.00,0.00,0.00,0.00","1.000,0.985,0.991,0.984,1.000,0.991"
35,8489.809781639677,-0.013906984483638425,"0.00,1.00,0.00,0.00,0.00,0.00","1.000,0.991,1.010,0.960,1.000,0.987"
36,8468.397904591668,-0.0025252537087222834,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
37,8447.22775666998,-0.0025030299674969883,"0.00,0.00,1.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
38,8426.110534112886,-0.0025030297168705377,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.032,0.978,0.980,1.002,1.011"
