,0,1,2,3
0,10066.039389656094,0.006582228491358969,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.004,1.007,1.028,1.020,0.993"
1,9982.827095186512,-0.00830099520632975,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.991,0.992,0.982,0.997,0.990"
2,10042.66035894615,0.005975728875223052,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.010,1.007,1.002,1.010,1.007"
3,10042.536352358547,-1.2348058063543317e-05,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
4,10042.537354519985,9.979166150658318e-08,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
5,10118.947529555875,0.007579852507403159,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.006,1.012,1.010,1.008,1.010"
6,10179.504391384531,0.00596666600211688,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.003,1.003,1.014,0.997,1.018"
7,10306.439170913307,0.01239253673026887,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.001,1.008,1.022,1.021,1.023"
8,10324.712268178424,0.0017714088423333245,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.014,0.998,1.003,0.994,1.002"
9,10415.133137374003,0.008719586894433756,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.009,1.010,1.015,1.008,1.011"
10,10414.94572231813,-1.799465639477129e-05,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
11,10414.946761642921,9.979166150658318e-08,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
12,10411.319718075263,-0.00034831433736442867,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.003,0.999,0.996,1.002,0.998"
13,10487.73908840789,0.007313220335511393,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.003,1.008,1.017,1.010,1.006"
14,10524.109970878824,0.003461943657969919,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.006,1.007,0.996,1.007,1.005"
15,10516.767625764114,-0.0006979124686232554,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.995,0.999,0.993,1.007,1.002"
16,10542.877550463465,0.0024796180428440875,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.015,0.999,0.997,1.004"
17,10542.82417761563,-5.062468256787957e-06,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
18,10542.825229701624,9.979166150658318e-08,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
19,10573.47875672866,0.0029033062394590746,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.012,1.008,1.002,1.000,0.995"
20,10542.142768791142,-0.0029680405953063523,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.004,0.996,1.001,0.991,0.989"
21,10649.80927319388,0.010161162177165773,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.005,1.009,1.022,1.011,1.015"
22,10553.722599570388,-0.009063332650850915,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.981,0.987,0.989,0.976,1.012"
23,10565.375601310441,0.0011035511849815775,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.993,0.996,1.022,1.004,0.992"
24,10565.35196516791,-2.237134756052598e-06,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
25,10565.35301950199,9.979166150658318e-08,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
26,10535.81454782994,-0.0027997020422831495,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.995,1.004,0.983,0.998,1.002"
27,10566.98691347793,0.002954336501540963,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.009,1.013,0.999,1.006,0.991"
28,10583.516353226087,0.0015630307142040882,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.047,1.004,0.982,0.998,0.978"
29,10595.407441294914,0.0011229172392039017,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.990,0.993,1.009,1.004,1.010"
30,10615.26742908621,0.0018726413672725988,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.005,1.003,1.000,0.999,1.003"
31,10615.227063974839,-3.8025596987331442e-06,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
32,10615.228123286037,9.979166150658318e-08,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
33,10710.098598911047,0.008897505087093142,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.015,1.006,1.036,1.005,0.991"
34,10723.29155686707,0.0012310660634014077,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.008,0.998,0.992,0.996,1.014"
35,10711.3571513761,-0.0011135621475918162,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.006,0.997,1.000,1.004,0.987"
36,10464.573682203121,-0.023308976999013513,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.964,0.985,0.964,0.977,0.972"
37,10522.066272517106,0.005478984178672182,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.014,1.006,1.000,1.011,1.003"
38,10521.946483399279,-1.1384626992696997e-05,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
39,10521.947533401853,9.979166150658318e-08,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
40,10652.118772541256,0.012295501221921492,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.015,1.018,1.019,1.018,1.004"
41,10724.438628303702,0.006766302947998121,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.011,1.007,1.020,1.008,0.994"
42,10787.647516667726,0.005876609999185274,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.996,1.007,1.011,1.010,1.012"
43,10722.551690219612,-0.006052572972165022,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.981,0.989,1.028,0.976,0.990"
44,10749.820604704539,0.0025399083780781066,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.998,1.003,1.022,0.998,0.994"
45,10749.764588209277,-5.210937304981964e-06,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
46,10749.7656609462,9.979166150658318e-08,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
47,10780.737669854114,0.0028770372708784024,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.998,1.007,1.010,1.009,0.993"
48,10925.94819995888,0.013379536348517075,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.016,1.008,1.031,1.020,1.005"
49,10917.28933339467,-0.0007928190136230513,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.001,0.991,1.008,0.992,1.003"
50,10869.063119930588,-0.004427202060311136,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.996,1.000,0.995,0.998,0.984"
51,10866.602167959456,-0.0002264436766992721,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.004,1.001,0.981,1.004,1.008"
52,10866.59833692112,-3.5255169481157373e-07,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
53,10866.599421317078,9.979166150658318e-08,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
54,10859.224145993518,-0.0006789409463829495,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.010,1.004,0.980,1.002,0.999"
55,10877.303783171656,0.0016635261534315763,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.009,1.000,0.995,1.002,1.004"
56,10967.553124140322,0.00826280115486764,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.003,1.000,1.023,1.010,1.014"
57,11013.944412836316,0.004220946047467889,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.004,0.998,1.003,1.010,1.011"
58,11016.650144639727,0.00024563402589589394,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.004,0.996,0.999,1.002"
59,11016.645407250893,-4.300209037518172e-07,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
60,11016.646506620298,9.979166150658318e-08,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
61,11016.647605989812,9.979166150658318e-08,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
62,10939.584169607699,-0.007019761280020191,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.988,0.991,0.993,0.995,0.990"
63,10915.276398343754,-0.0022244737011104503,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.999,1.002,0.990,0.997,1.000"
64,10982.43053811188,0.00613345958892646,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.996,1.013,1.014,1.011,1.003"
65,10955.953533825495,-0.00241376183903894,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.984,0.999,0.991,0.999,1.013"
66,10955.899761381048,-4.908069045813907e-06,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
67,10955.900854688543,9.979166150658318e-08,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
68,11110.875680951931,0.014046217760939637,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.018,1.016,1.030,1.010,1.011"
69,11103.148253808753,-0.0006957251398996719,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.996,1.001,1.007,0.996,0.996"
70,11100.133991478246,-0.00027151502338489174,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.992,0.996,1.021,1.000,0.989"
71,10989.775176240488,-0.00999186846447182,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.991,1.002,0.990,0.992,0.965"
72,10999.343874088936,0.0008703121239669736,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.010,0.993,0.998,0.997,1.008"
73,10999.324560702278,-1.7558686986526056e-06,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
74,10999.325658343207,9.979166150658318e-08,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
75,11013.685064146193,0.0013046291596112134,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.992,0.996,1.019,1.008,0.993"
76,11000.300259611293,-0.0012160275377147618,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.006,1.001,1.005,0.981"
77,10867.442935786647,-0.012151135792408457,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.983,0.996,0.988,0.958,1.003"
78,10813.870091984121,-0.004941855021715599,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.983,1.003,0.997,0.996,0.992"
79,10800.301178084568,-0.00125555733898291,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.990,1.002,1.004,0.995,1.001"
80,10800.27422114632,-2.4959463116611e-06,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
81,10800.275298923681,9.979166150658318e-08,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
82,10581.609940787817,-0.020454041276216424,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.991,0.976,0.952,0.974,0.986"
83,10569.196529864008,-0.0011738003812108188,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.017,0.999,0.985,1.006,0.986"
84,10653.766201970717,0.007969680840586196,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.007,1.009,1.024,1.007,1.001"
