,0,1,2,3
0,9990.343733570924,-0.0009660931606599082,"0.61,0.00,0.39,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
1,9990.193971960143,-1.4990748796776307e-05,"0.62,0.00,0.38,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
2,10007.53939589239,0.0017347394290154134,"0.66,0.00,0.34,0.00,0.00,0.00","1.000,0.944,1.005,0.990,1.039,0.969"
3,10097.334887557572,0.008932767994078125,"0.70,0.00,0.30,0.00,0.00,0.00","1.000,1.007,1.031,1.003,1.014,1.019"
4,9997.852109228841,-0.009901235661230447,"0.73,0.00,0.27,0.00,0.00,0.00","1.000,0.993,0.964,0.997,0.968,1.055"
5,9995.208036660668,-0.00026449903759542326,"0.83,0.00,0.17,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
6,9994.630923660856,-5.774063524160039e-05,"0.81,0.00,0.19,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
7,9992.849634918004,-0.00017824044829938275,"0.88,0.00,0.12,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
8,9992.161668932333,-6.884819582863119e-05,"0.85,0.00,0.15,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
9,9994.146203066679,0.00019858936964025432,"0.90,0.00,0.10,0.00,0.00,0.00","1.000,1.014,1.003,1.004,1.000,1.002"
10,10045.824838781607,0.005157567360095256,"0.85,0.00,0.15,0.00,0.00,0.00","1.000,0.998,1.036,1.000,1.058,0.982"
11,10039.108508923837,-0.0006687928699429339,"0.89,0.00,0.11,0.00,0.00,0.00","1.000,1.003,0.995,0.999,0.984,0.999"
12,10025.198446112816,-0.001386548269094922,"0.86,0.00,0.14,0.00,0.00,0.00","1.000,1.001,0.991,1.005,1.018,1.032"
13,10060.339542284095,0.0034991476999327114,"0.90,0.00,0.10,0.00,0.00,0.00","1.000,1.029,1.035,0.997,1.015,1.010"
14,10059.605085238996,-7.30078595167333e-05,"0.87,0.00,0.13,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
15,10058.522777385315,-0.00010759528541777411,"0.91,0.00,0.09,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
16,10058.028062706684,-4.918484114525645e-05,"0.89,0.00,0.11,0.00,0.00,0.00","1.000,0.959,1.000,1.000,0.979,0.951"
17,10067.084445048276,0.0009000081812630618,"0.94,0.00,0.06,0.00,0.00,0.00","1.000,1.005,1.017,1.000,1.008,1.013"
18,10094.992297730638,0.002768352770569825,"0.93,0.00,0.07,0.00,0.00,0.00","1.000,0.988,1.043,1.000,1.001,0.986"
19,10089.540856624875,-0.00054016025009084,"0.97,0.00,0.03,0.00,0.00,0.00","1.000,1.001,0.983,1.001,1.009,1.022"
20,10089.518457964597,-2.219990528666237e-06,"0.98,0.00,0.02,0.00,0.00,0.00","1.000,1.010,1.001,0.999,1.063,0.997"
21,10089.303137580891,-2.134122477806965e-05,"0.99,0.00,0.01,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
22,10089.261382363316,-4.1385716545479206e-06,"0.99,0.00,0.01,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
23,10089.220177793413,-4.08401095798219e-06,"0.99,0.00,0.01,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
24,10089.190906024132,-2.9012957619800834e-06,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
25,10089.182719634931,-8.114022817030198e-07,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
26,10089.164922686405,-1.7639649036190837e-06,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
27,10089.162035502426,-2.861668348737358e-07,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
28,10089.154490668554,-7.478159897480221e-07,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
29,10089.099977804111,-5.403129842318996e-06,"0.99,0.00,0.01,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
30,10092.102022878007,0.0002975090478691832,"0.99,0.00,0.01,0.00,0.00,0.00","1.000,1.020,1.036,1.004,1.084,1.016"
31,10094.066625578062,0.00019464839915604463,"0.99,0.00,0.01,0.00,0.00,0.00","1.000,1.007,1.021,1.001,1.074,1.007"
32,10091.872823645475,-0.00021735940967648192,"0.99,0.00,0.01,0.00,0.00,0.00","1.000,1.006,0.970,0.996,0.966,1.001"
33,10091.302529119524,-5.651187349221757e-05,"0.99,0.00,0.01,0.00,0.00,0.00","1.000,1.003,0.996,0.995,0.969,0.989"
34,10088.980648824328,-0.0002301137486495022,"0.99,0.00,0.01,0.00,0.00,0.00","1.000,1.018,0.973,1.002,0.982,1.000"
35,10088.727336564853,-2.5108130187347435e-05,"0.98,0.00,0.02,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
36,10088.671659058868,-5.518799127416282e-06,"0.98,0.00,0.02,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
37,10092.348288591447,0.0003643650898511633,"0.96,0.00,0.04,0.00,0.00,0.00","1.000,0.993,1.012,0.988,1.003,0.974"
38,10096.955950864334,0.0004564458782962974,"0.97,0.00,0.03,0.00,0.00,0.00","1.000,1.022,1.014,1.004,1.010,1.017"
39,10083.672575313141,-0.0013164483407781306,"0.94,0.00,0.06,0.00,0.00,0.00","1.000,1.003,0.980,0.996,1.030,0.995"
40,10080.882415139276,-0.0002767390793393116,"0.95,0.00,0.05,0.00,0.00,0.00","1.000,0.991,0.995,1.001,0.959,1.038"
41,10054.648693203271,-0.002605715899742451,"0.87,0.00,0.13,0.00,0.00,0.00","1.000,1.008,0.981,1.001,0.988,0.987"
42,10054.519009019643,-1.2898016024363777e-05,"0.88,0.00,0.12,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
43,10052.773538916428,-0.00017361562760746061,"0.81,0.00,0.19,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
44,10056.639930612158,0.0003845355061430688,"0.82,0.00,0.18,0.00,0.00,0.00","1.000,1.001,1.002,1.010,0.999,1.010"
45,10124.617733338151,0.006736751588902994,"0.74,0.00,0.26,0.00,0.00,0.00","1.000,1.024,1.027,0.997,1.013,1.000"
46,10066.080701008239,-0.005798432038422585,"0.76,0.00,0.24,0.00,0.00,0.00","1.000,0.974,0.976,0.994,0.979,0.979"
47,10022.644191423235,-0.004324473306295331,"0.74,0.00,0.26,0.00,0.00,0.00","1.000,1.000,0.984,0.992,1.019,1.006"
48,9983.052308309432,-0.00395806612406319,"0.75,0.00,0.25,0.00,0.00,0.00","1.000,0.999,0.984,1.006,0.972,0.965"
49,9981.067608706377,-0.00019882665680662635,"0.67,0.00,0.33,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
50,9980.049563464405,-0.0001020028322135584,"0.63,0.00,0.37,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
51,10029.30896692167,0.004923646392344948,"0.58,0.00,0.42,0.00,0.00,0.00","1.000,0.995,1.012,0.999,1.032,0.980"
52,10076.753973121124,0.004719481323099623,"0.52,0.00,0.48,0.00,0.00,0.00","1.000,1.002,1.010,1.002,1.032,1.013"
53,10143.60223729748,0.006612000997708191,"0.42,0.00,0.58,0.00,0.00,0.00","1.000,0.983,1.012,0.994,0.987,1.002"
54,10212.270505320786,0.006746802691218461,"0.38,0.00,0.62,0.00,0.00,0.00","1.000,1.017,1.011,1.009,0.988,0.993"
55,10380.856089071884,0.016373361204884276,"0.31,0.00,0.69,0.00,0.00,0.00","1.000,0.984,1.024,1.003,1.044,0.956"
56,10379.908831021274,-9.125463872957821e-05,"0.36,0.00,0.64,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
57,10378.024751400726,-0.00018152863031772973,"0.29,0.00,0.71,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
58,10690.25653386614,0.029642156374068286,"0.36,0.00,0.64,0.00,0.00,0.00","1.000,0.989,1.047,1.001,0.987,1.003"
59,10661.582922529484,-0.0026858227959217565,"0.36,0.00,0.64,0.00,0.00,0.00","1.000,1.008,0.996,1.003,1.019,1.009"
60,10609.713063077743,-0.004876991255950735,"0.65,0.00,0.35,0.00,0.00,0.00","1.000,0.974,0.988,0.999,0.980,1.002"
61,10950.372507609574,0.031603566391213436,"0.68,0.00,0.32,0.00,0.00,0.00","1.000,1.021,1.100,1.007,1.004,1.011"
62,10910.389838152272,-0.003657943250780397,"0.88,0.00,0.12,0.00,0.00,0.00","1.000,1.026,0.973,1.001,1.004,1.039"
63,10907.798498275013,-0.00023753941890005195,"0.97,0.00,0.03,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
64,10907.291921434597,-4.64427908169429e-05,"0.99,0.00,0.01,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
65,10906.348703821845,-8.647961425082197e-05,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.010,0.966,1.001,0.982,0.988"
66,10908.281959842043,0.0001772439841010457,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.064,1.100,0.999,1.004,1.005"
67,10908.510312060867,2.0933619937137528e-05,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.975,1.100,1.001,1.005,0.991"
68,10908.471480556967,-3.5597503146019264e-06,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.002,0.980,1.000,0.984,0.997"
69,10908.44302963741,-2.60815245384529e-06,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.983,1.100,1.000,0.960,1.008"
70,10908.440591789089,-2.2348272676110905e-07,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
71,10908.44141269091,7.525381678868936e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
72,10908.441921356763,4.6630478390526474e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.997,1.100,1.002,0.980,0.999"
73,10908.44449969757,2.3636194073057042e-07,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.015,1.100,1.002,1.018,1.004"
74,10908.444972669193,4.335830023166541e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.006,1.000,1.015,0.991,1.005"
75,10908.446211149154,1.1353404571464618e-07,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.018,1.000,0.998,0.985,0.986"
76,10908.446905644218,6.366580793064637e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.984,0.945,1.012,1.014,0.992"
77,10908.448478980135,1.4423096320754177e-07,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
78,10908.449123318382,5.9067816003611726e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
79,10908.450315562412,1.0929546003815677e-07,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.996,0.927,1.007,0.992,1.028"
80,10908.451224170863,8.329399578449709e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.981,0.968,1.003,0.953,0.980"
81,10908.451894651547,6.146433151177495e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.997,0.971,0.994,1.002,0.997"
82,10908.45257397017,6.227451960044915e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.013,1.007,0.999,1.010,1.001"
83,10908.45313276116,5.1225503636933474e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.965,0.937,0.997,0.971,0.974"
84,10908.453865224523,6.714639818549091e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
85,10908.455227828908,1.249126886070953e-07,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
86,10908.456361610712,1.0393604969449207e-07,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.009,1.012,0.978,0.996"
87,10908.457019605952,6.03197371622271e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.004,1.009,0.995,1.016,1.000"
88,10908.458756542219,1.5922839733585977e-07,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.020,1.025,0.991,1.004,1.014"
89,10908.460181636445,1.3064119909606078e-07,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.007,1.100,1.004,0.994,0.989"
